Type, Quantum, Average Response Time, Context Switch Time, Second Queue Usage
mlfq, 88000, 0.93767095, 0.00006097, 0.500
mlfq, 89000, 0.94085746, 0.00009233, 0.500
mlfq, 90000, 0.94381039, 0.00006104, 0.500
mlfq, 91000, 0.94732983, 0.00005092, 0.500
mlfq, 92000, 0.95031708, 0.00006174, 0.500
mlfq, 93000, 0.95382826, 0.00005511, 0.500
mlfq, 94000, 0.95699841, 0.00005720, 0.500
mlfq, 95000, 0.96037504, 0.00006307, 0.500
mlfq, 96000, 0.96357693, 0.00005790, 0.500
mlfq, 97000, 0.96677626, 0.00005930, 0.500
mlfq, 98000, 0.96999006, 0.00005685, 0.500
mlfq, 99000, 0.97358182, 0.00005378, 0.500
mlfq, 100000, 0.97651157, 0.00006614, 0.500
rr, 0, 0.83837984, 0.05265624, 0
rr, 500, 0.67249247, 0.00626505, 0
rr, 1000, 0.68995459, 0.00344538, 0
rr, 1500, 0.69563642, 0.00307676, 0
rr, 2000, 0.67786702, 0.00241932, 0
rr, 2500, 0.69605556, 0.00202518, 0
rr, 3000, 0.68298722, 0.00169044, 0
rr, 3500, 0.67050297, 0.00150298, 0
rr, 4000, 0.65817166, 0.00129633, 0
rr, 4500, 0.67668384, 0.00117823, 0
rr, 5000, 0.68053962, 0.00107443, 0
rr, 5500, 0.66435579, 0.00097234, 0
rr, 6000, 0.67921244, 0.00090802, 0
rr, 6500, 0.68303149, 0.00086316, 0
rr, 7000, 0.68191905, 0.00080716, 0
rr, 7500, 0.68352458, 0.00068620, 0
rr, 8000, 0.67289034, 0.00069709, 0
rr, 8500, 0.66428616, 0.00072552, 0
rr, 9000, 0.67335028, 0.00068898, 0
rr, 9500, 0.66962819, 0.00051788, 0
rr, 10000, 0.67149140, 0.00056844, 0
rr, 10500, 0.68364450, 0.00056202, 0
rr, 11000, 0.68034434, 0.00057040, 0
rr, 11500, 0.69131642, 0.00055350, 0
rr, 12000, 0.67155861, 0.00055845, 0
rr, 12500, 0.68106444, 0.00047918, 0
rr, 13000, 0.68450112, 0.00046619, 0
rr, 13500, 0.69100591, 0.00047122, 0
rr, 14000, 0.67703518, 0.00043972, 0
rr, 14500, 0.69418131, 0.00046639, 0
rr, 15000, 0.69490125, 0.00044076, 0
rr, 15500, 0.66742404, 0.00038057, 0
rr, 16000, 0.68052996, 0.00038832, 0
rr, 16500, 0.68061842, 0.00038267, 0
rr, 17000, 0.65856535, 0.00038762, 0
rr, 17500, 0.66892833, 0.00041353, 0
rr, 18000, 0.67914133, 0.00040403, 0
rr, 18500, 0.67451078, 0.00035514, 0
rr, 19000, 0.68780695, 0.00034376, 0
rr, 19500, 0.68138215, 0.00041430, 0
rr, 20000, 0.69365541, 0.00033174, 0
mlfq, 15000, 1.44409378, 0.00001802, 1.000
mlfq, 16000, 1.07179652, 0.00004163, 0.750
mlfq, 17000, 1.07414301, 0.00003115, 0.750
mlfq, 18000, 1.07701543, 0.00003590, 0.750
mlfq, 19000, 1.07851461, 0.00002381, 0.750
mlfq, 20000, 1.08228469, 0.00003988, 0.750
mlfq, 21000, 1.08414839, 0.00004253, 0.750
mlfq, 22000, 1.08699051, 0.00004106, 0.750
mlfq, 23000, 1.08942645, 0.00004414, 0.750
mlfq, 24000, 1.09260880, 0.00004093, 0.750
mlfq, 25000, 1.09425779, 0.00002801, 0.750
mlfq, 26000, 1.09804954, 0.00003799, 0.750
mlfq, 27000, 1.10029511, 0.00004491, 0.750
mlfq, 28000, 1.10401119, 0.00003939, 0.750
mlfq, 29000, 1.10687252, 0.00002940, 0.750
mlfq, 30000, 1.10937284, 0.00003031, 0.750
mlfq, 31000, 1.11203503, 0.00003045, 0.750
mlfq, 32000, 1.11555648, 0.00003045, 0.750
mlfq, 81000, 1.23824641, 0.00004868, 0.750
mlfq, 82000, 1.24139779, 0.00006335, 0.750
mlfq, 83000, 0.92118441, 0.00005657, 0.500
mlfq, 84000, 0.92453865, 0.00005573, 0.500
mlfq, 85000, 0.92775496, 0.00004616, 0.500
mlfq, 86000, 0.93119998, 0.00005929, 0.500
mlfq, 87000, 0.93417075, 0.00004645, 0.500
mlfq, 88000, 0.93816686, 0.00005259, 0.500
mlfq, 89000, 0.94118104, 0.00005685, 0.500
mlfq, 90000, 0.94386161, 0.00005231, 0.500
mlfq, 91000, 0.94748482, 0.00010294, 0.500
mlfq, 92000, 0.95043270, 0.00006195, 0.500
mlfq, 93000, 0.95388209, 0.00016958, 0.500
mlfq, 94000, 0.95710342, 0.00005853, 0.500
mlfq, 95000, 0.96079697, 0.00005874, 0.500
mlfq, 96000, 0.96340827, 0.00003779, 0.500
mlfq, 97000, 0.96675068, 0.00004470, 0.500
mlfq, 98000, 0.97067616, 0.00005727, 0.500
mlfq, 99000, 0.97378881, 0.00005972, 0.500
mlfq, 100000, 0.97669940, 0.00005867, 0.500
rr, 0, 0.80877921, 0.05201244, 0
rr, 500, 0.67133174, 0.00645869, 0
rr, 1000, 0.68450370, 0.00342084, 0
rr, 1500, 0.68013398, 0.00310563, 0
rr, 2000, 0.66165089, 0.00242052, 0
rr, 2500, 0.67717917, 0.00195172, 0
rr, 3000, 0.69307866, 0.00175729, 0
rr, 3500, 0.68818521, 0.00148621, 0
rr, 4000, 0.68770542, 0.00138928, 0
rr, 4500, 0.67444677, 0.00122047, 0
rr, 5000, 0.66961197, 0.00104854, 0
rr, 5500, 0.66443836, 0.00093915, 0
rr, 6000, 0.67848658, 0.00096688, 0
rr, 6500, 0.68306400, 0.00084243, 0
rr, 7000, 0.68164269, 0.00082784, 0
rr, 7500, 0.66111685, 0.00072327, 0
rr, 8000, 0.66631632, 0.00064100, 0
rr, 8500, 0.66413044, 0.00064736, 0
rr, 9000, 0.67363736, 0.00065259, 0
rr, 9500, 0.66762258, 0.00065971, 0
rr, 10000, 0.67172439, 0.00058275, 0
rr, 10500, 0.67038342, 0.00053415, 0
rr, 11000, 0.67204114, 0.00054232, 0
rr, 11500, 0.69050595, 0.00051893, 0
rr, 12000, 0.67177531, 0.00049119, 0
rr, 12500, 0.67722907, 0.00049015, 0
rr, 13000, 0.68470099, 0.00044832, 0
rr, 13500, 0.69106643, 0.00049999, 0
rr, 14000, 0.67685781, 0.00040864, 0
rr, 14500, 0.69440777, 0.00054763, 0
rr, 15000, 0.69460577, 0.00041284, 0
rr, 15500, 0.66703307, 0.00038161, 0
rr, 16000, 0.68079726, 0.00050446, 0
rr, 16500, 0.68107319, 0.00038287, 0
rr, 17000, 0.65827865, 0.00037142, 0
rr, 17500, 0.66903755, 0.00037233, 0
rr, 18000, 0.67899281, 0.00037735, 0
rr, 18500, 0.67454106, 0.00033650, 0
rr, 19000, 0.68819513, 0.00032847, 0
rr, 19500, 0.68100497, 0.00031275, 0
rr, 20000, 0.69355311, 0.00030863, 0
mlfq, 15000, 1.44338437, 0.00001907, 1.000
mlfq, 16000, 1.07142575, 0.00002235, 0.750
mlfq, 17000, 1.07429661, 0.00002815, 0.750
mlfq, 18000, 1.07709320, 0.00002863, 0.750
mlfq, 19000, 1.07914103, 0.00002577, 0.750
mlfq, 20000, 1.08200730, 0.00002849, 0.750
mlfq, 21000, 1.08516315, 0.00004847, 0.750
mlfq, 22000, 1.08728166, 0.00004337, 0.750
mlfq, 23000, 1.08915981, 0.00003024, 0.750
mlfq, 24000, 1.09225259, 0.00002870, 0.750
mlfq, 25000, 1.09446894, 0.00002849, 0.750
mlfq, 26000, 1.09702925, 0.00003066, 0.750
mlfq, 27000, 1.10005750, 0.00002850, 0.750
mlfq, 28000, 1.10425627, 0.00003988, 0.750
mlfq, 29000, 1.10673912, 0.00002808, 0.750
mlfq, 30000, 1.10979065, 0.00005510, 0.750
mlfq, 31000, 1.11273477, 0.00004023, 0.750
mlfq, 32000, 1.11731542, 0.00005413, 0.750
mlfq, 81000, 1.23861186, 0.00005098, 0.750
mlfq, 82000, 1.24138412, 0.00004959, 0.750
mlfq, 83000, 0.92146834, 0.00005650, 0.500
mlfq, 84000, 0.92444158, 0.00005231, 0.500
mlfq, 85000, 0.92793763, 0.00006237, 0.500
mlfq, 86000, 0.93115876, 0.00005371, 0.500
mlfq, 87000, 0.93430122, 0.00016336, 0.500
mlfq, 88000, 0.93806957, 0.00007012, 0.500
mlfq, 89000, 0.94122512, 0.00005224, 0.500
mlfq, 90000, 0.94405848, 0.00006425, 0.500
mlfq, 91000, 0.94766610, 0.00005336, 0.500
mlfq, 92000, 0.95073499, 0.00005657, 0.500
mlfq, 93000, 0.95419182, 0.00006132, 0.500
mlfq, 94000, 0.95737931, 0.00005769, 0.500
mlfq, 95000, 0.96074859, 0.00005762, 0.500
mlfq, 96000, 0.96395773, 0.00005399, 0.500
mlfq, 97000, 0.96684910, 0.00005915, 0.500
mlfq, 98000, 0.97005953, 0.00005371, 0.500
mlfq, 99000, 0.97308265, 0.00005909, 0.500
mlfq, 100000, 0.97703386, 0.00006307, 0.500
rr, 0, 0.82259407, 0.05232347, 0
rr, 500, 0.66664059, 0.00626908, 0
rr, 1000, 0.69506250, 0.00341845, 0
rr, 1500, 0.69275220, 0.00313790, 0
rr, 2000, 0.70434746, 0.00237950, 0
rr, 2500, 0.67198467, 0.00201156, 0
rr, 3000, 0.67725071, 0.00170174, 0
rr, 3500, 0.66165537, 0.00146654, 0
rr, 4000, 0.67284362, 0.00128864, 0
rr, 4500, 0.66346671, 0.00125581, 0
rr, 5000, 0.67643730, 0.00111210, 0
rr, 5500, 0.67614398, 0.00098261, 0
rr, 6000, 0.67858059, 0.00087854, 0
rr, 6500, 0.67650866, 0.00096829, 0
rr, 7000, 0.68194407, 0.00079612, 0
rr, 7500, 0.68238840, 0.00076358, 0
rr, 8000, 0.66409235, 0.00072237, 0
rr, 8500, 0.67723192, 0.00063227, 0
rr, 9000, 0.67400916, 0.00063051, 0
rr, 9500, 0.66730470, 0.00060532, 0
rr, 10000, 0.67140735, 0.00057899, 0
rr, 10500, 0.68467478, 0.00060937, 0
rr, 11000, 0.67994464, 0.00052549, 0
rr, 11500, 0.69072869, 0.00055111, 0
rr, 12000, 0.67153882, 0.00046975, 0
rr, 12500, 0.68058442, 0.00052492, 0
rr, 13000, 0.68470913, 0.00049469, 0
rr, 13500, 0.69101761, 0.00045851, 0
rr, 14000, 0.68773975, 0.00050956, 0
rr, 14500, 0.68994506, 0.00052765, 0
rr, 15000, 0.69498447, 0.00044175, 0
rr, 15500, 0.66709598, 0.00039335, 0
rr, 16000, 0.68070509, 0.00039649, 0
rr, 16500, 0.68102065, 0.00037826, 0
rr, 17000, 0.67142366, 0.00037240, 0
rr, 17500, 0.66900655, 0.00034830, 0
rr, 18000, 0.66509939, 0.00034516, 0
rr, 18500, 0.67438850, 0.00034061, 0
rr, 19000, 0.68774127, 0.00036289, 0
rr, 19500, 0.68143774, 0.00037134, 0
rr, 20000, 0.69388496, 0.00038552, 0
mlfq, 15000, 1.44385554, 0.00002047, 1.000
mlfq, 16000, 1.07122766, 0.00002088, 0.750
mlfq, 17000, 1.07461942, 0.00001935, 0.750
mlfq, 18000, 1.07681767, 0.00002898, 0.750
mlfq, 19000, 1.07955782, 0.00002333, 0.750
mlfq, 20000, 1.08161620, 0.00002996, 0.750
mlfq, 21000, 1.08437820, 0.00005573, 0.750
mlfq, 22000, 1.08705188, 0.00004596, 0.750
mlfq, 23000, 1.08946619, 0.00003702, 0.750
mlfq, 24000, 1.09235811, 0.00003953, 0.750
mlfq, 25000, 1.09580500, 0.00003617, 0.750
mlfq, 26000, 1.09720499, 0.00003024, 0.750
mlfq, 27000, 1.10095635, 0.00002710, 0.750
mlfq, 28000, 1.10525727, 0.00003925, 0.750
mlfq, 29000, 1.10644652, 0.00002905, 0.750
mlfq, 30000, 1.10899652, 0.00002780, 0.750
mlfq, 31000, 1.11278956, 0.00004435, 0.750
mlfq, 32000, 1.11558189, 0.00005280, 0.750
mlfq, 81000, 1.23793637, 0.00004246, 0.750
mlfq, 82000, 1.24075832, 0.00004840, 0.750
mlfq, 83000, 1.24353729, 0.00004994, 0.750
mlfq, 84000, 0.92439863, 0.00006384, 0.500
mlfq, 85000, 0.92782890, 0.00005490, 0.500
mlfq, 86000, 0.93141307, 0.00005818, 0.500
mlfq, 87000, 0.93516348, 0.00005280, 0.500
mlfq, 88000, 0.93741958, 0.00005741, 0.500
mlfq, 89000, 0.94092425, 0.00005559, 0.500
mlfq, 90000, 0.94465297, 0.00005985, 0.500
mlfq, 91000, 0.94732283, 0.00005916, 0.500
mlfq, 92000, 0.95052969, 0.00005692, 0.500
mlfq, 93000, 0.95366118, 0.00005601, 0.500
mlfq, 94000, 0.95699920, 0.00005357, 0.500
mlfq, 95000, 0.96058790, 0.00005706, 0.500
mlfq, 96000, 0.96371997, 0.00005783, 0.500
mlfq, 97000, 0.96693569, 0.00005915, 0.500
mlfq, 98000, 0.96942459, 0.00004637, 0.500
mlfq, 99000, 0.97355313, 0.00008898, 0.500
mlfq, 100000, 0.97759453, 0.00006090, 0.500
rr, 0, 0.80546869, 0.05142436, 0
rr, 500, 0.67083213, 0.00645339, 0
rr, 1000, 0.69647190, 0.00404418, 0
rr, 1500, 0.68087976, 0.00346842, 0
rr, 2000, 0.67211901, 0.00242119, 0
rr, 2500, 0.69133931, 0.00160880, 0
rr, 3000, 0.66932365, 0.00166236, 0
rr, 3500, 0.68319767, 0.00157535, 0
rr, 4000, 0.65761850, 0.00127013, 0
rr, 4500, 0.67477857, 0.00120161, 0
rr, 5000, 0.66889084, 0.00102394, 0
rr, 5500, 0.67512117, 0.00104448, 0
rr, 6000, 0.67874499, 0.00091701, 0
rr, 6500, 0.68291361, 0.00083145, 0
rr, 7000, 0.67437241, 0.00080353, 0
rr, 7500, 0.68244147, 0.00076804, 0
rr, 8000, 0.66730559, 0.00068222, 0
rr, 8500, 0.66413273, 0.00066685, 0
rr, 9000, 0.66408206, 0.00061391, 0
rr, 9500, 0.66735830, 0.00057102, 0
rr, 10000, 0.67170918, 0.00054958, 0
rr, 10500, 0.67088109, 0.00055713, 0
rr, 11000, 0.67101234, 0.00041157, 0
rr, 11500, 0.67882767, 0.00060811, 0
rr, 12000, 0.67145110, 0.00048232, 0
rr, 12500, 0.68095772, 0.00051075, 0
rr, 13000, 0.68423083, 0.00042756, 0
rr, 13500, 0.69039431, 0.00044880, 0
rr, 14000, 0.67699840, 0.00046381, 0
rr, 14500, 0.69430944, 0.00043050, 0
rr, 15000, 0.69499353, 0.00042582, 0
rr, 15500, 0.66708070, 0.00045787, 0
rr, 16000, 0.68025137, 0.00037442, 0
rr, 16500, 0.68134365, 0.00037833, 0
rr, 17000, 0.67105702, 0.00035849, 0
rr, 17500, 0.66885559, 0.00035626, 0
rr, 18000, 0.67898490, 0.00035487, 0
rr, 18500, 0.67516493, 0.00048372, 0
rr, 19000, 0.68807790, 0.00042282, 0
rr, 19500, 0.68119758, 0.00034236, 0
rr, 20000, 0.69369380, 0.00032351, 0
mlfq, 15000, 1.44629527, 0.00001914, 1.000
mlfq, 16000, 1.07158452, 0.00002751, 0.750
mlfq, 17000, 1.07401442, 0.00002276, 0.750
mlfq, 18000, 1.07839479, 0.00003974, 0.750
mlfq, 19000, 1.07920593, 0.00002445, 0.750
mlfq, 20000, 1.08320165, 0.00004379, 0.750
mlfq, 21000, 1.08381467, 0.00002766, 0.750
mlfq, 22000, 1.08763874, 0.00003674, 0.750
mlfq, 23000, 1.08946918, 0.00004176, 0.750
mlfq, 24000, 1.09161397, 0.00002815, 0.750
mlfq, 25000, 1.09510009, 0.00003681, 0.750
mlfq, 26000, 1.09719173, 0.00003380, 0.750
mlfq, 27000, 1.10070868, 0.00004658, 0.750
mlfq, 28000, 1.10375130, 0.00003667, 0.750
mlfq, 29000, 1.10693054, 0.00004205, 0.750
mlfq, 30000, 1.10917915, 0.00002759, 0.750
mlfq, 31000, 1.11308614, 0.00004707, 0.750
mlfq, 32000, 1.11546020, 0.00005378, 0.750
mlfq, 81000, 1.23889019, 0.00004770, 0.750
mlfq, 82000, 1.24070624, 0.00005294, 0.750
mlfq, 83000, 0.92134023, 0.00005804, 0.500
mlfq, 84000, 0.92480380, 0.00006160, 0.500
mlfq, 85000, 0.92815752, 0.00006433, 0.500
mlfq, 86000, 0.93169933, 0.00005685, 0.500
mlfq, 87000, 0.93432636, 0.00006174, 0.500
mlfq, 88000, 0.93746925, 0.00006272, 0.500
mlfq, 89000, 0.94081241, 0.00009631, 0.500
mlfq, 90000, 0.94414397, 0.00005664, 0.500
mlfq, 91000, 0.94728855, 0.00006516, 0.500
mlfq, 92000, 0.95049982, 0.00005538, 0.500
mlfq, 93000, 0.95415032, 0.00006509, 0.500
mlfq, 94000, 0.95716984, 0.00005783, 0.500
mlfq, 95000, 0.96088557, 0.00005112, 0.500
mlfq, 96000, 0.96353161, 0.00010763, 0.500
mlfq, 97000, 0.96672575, 0.00005671, 0.500
mlfq, 98000, 0.96981369, 0.00004770, 0.500
mlfq, 99000, 0.97357416, 0.00005155, 0.500
mlfq, 100000, 0.97693088, 0.00006125, 0.500
rr, 0, 0.82031927, 0.05355845, 0
rr, 500, 0.66743188, 0.00653224, 0
rr, 1000, 0.69301152, 0.00351712, 0
rr, 1500, 0.68647475, 0.00331046, 0
rr, 2000, 0.69391049, 0.00234004, 0
rr, 2500, 0.67218809, 0.00185431, 0
rr, 3000, 0.67190945, 0.00167277, 0
rr, 3500, 0.66592273, 0.00150328, 0
rr, 4000, 0.65824740, 0.00128851, 0
rr, 4500, 0.68349675, 0.00128568, 0
rr, 5000, 0.66506419, 0.00106096, 0
rr, 5500, 0.65671391, 0.00098344, 0
rr, 6000, 0.67979675, 0.00088188, 0
rr, 6500, 0.67515988, 0.00088580, 0
rr, 7000, 0.66623523, 0.00076510, 0
rr, 7500, 0.65166304, 0.00072308, 0
rr, 8000, 0.67361430, 0.00069276, 0
rr, 8500, 0.67734855, 0.00072999, 0
rr, 9000, 0.67396677, 0.00062828, 0
rr, 9500, 0.66718624, 0.00069945, 0
rr, 10000, 0.67160596, 0.00058255, 0
rr, 10500, 0.67031375, 0.00044266, 0
rr, 11000, 0.68043294, 0.00057486, 0
rr, 11500, 0.68098019, 0.00048198, 0
rr, 12000, 0.67151611, 0.00049910, 0
rr, 12500, 0.68093167, 0.00047828, 0
rr, 13000, 0.68496902, 0.00058443, 0
rr, 13500, 0.69005776, 0.00043134, 0
rr, 14000, 0.68740275, 0.00043218, 0
rr, 14500, 0.69013991, 0.00041242, 0
rr, 15000, 0.69496933, 0.00042806, 0
rr, 15500, 0.66682565, 0.00038259, 0
rr, 16000, 0.68045139, 0.00040976, 0
rr, 16500, 0.68071220, 0.00038412, 0
rr, 17000, 0.67124952, 0.00038294, 0
rr, 17500, 0.66888250, 0.00036792, 0
rr, 18000, 0.67927294, 0.00038692, 0
rr, 18500, 0.67473314, 0.00035347, 0
rr, 19000, 0.68821011, 0.00030382, 0
rr, 19500, 0.68120507, 0.00038902, 0
rr, 20000, 0.69393387, 0.00036611, 0
mlfq, 15000, 1.44460623, 0.00001606, 1.000
mlfq, 16000, 1.07101872, 0.00002326, 0.750
mlfq, 17000, 1.07422969, 0.00002228, 0.750
mlfq, 18000, 1.07639440, 0.00002856, 0.750
mlfq, 19000, 1.07945905, 0.00002277, 0.750
mlfq, 20000, 1.08253762, 0.00004749, 0.750
mlfq, 21000, 1.08454825, 0.00003583, 0.750
mlfq, 22000, 1.08769964, 0.00004197, 0.750
mlfq, 23000, 1.08941234, 0.00004337, 0.750
mlfq, 24000, 1.09256557, 0.00003890, 0.750
mlfq, 25000, 1.09636548, 0.00002919, 0.750
mlfq, 26000, 1.09752542, 0.00013347, 0.750
mlfq, 27000, 1.10071470, 0.00004023, 0.750
mlfq, 28000, 1.10490017, 0.00002933, 0.750
mlfq, 29000, 1.10654284, 0.00003024, 0.750
mlfq, 30000, 1.10914214, 0.00003408, 0.750
mlfq, 31000, 1.11255703, 0.00003038, 0.750
mlfq, 32000, 1.11555833, 0.00003415, 0.750
mlfq, 81000, 1.23936536, 0.00004428, 0.750
mlfq, 82000, 1.24130783, 0.00004400, 0.750
mlfq, 83000, 1.24420892, 0.00004854, 0.750
mlfq, 84000, 0.92464882, 0.00005448, 0.500
mlfq, 85000, 0.92845157, 0.00005601, 0.500
mlfq, 86000, 0.93119520, 0.00006069, 0.500
mlfq, 87000, 0.93465489, 0.00005929, 0.500
mlfq, 88000, 0.93776664, 0.00005476, 0.500
mlfq, 89000, 0.94173758, 0.00005657, 0.500
mlfq, 90000, 0.94442878, 0.00005944, 0.500
mlfq, 91000, 0.94773695, 0.00006027, 0.500
mlfq, 92000, 0.95120504, 0.00005852, 0.500
mlfq, 93000, 0.95386500, 0.00005566, 0.500
mlfq, 94000, 0.95729071, 0.00006202, 0.500
mlfq, 95000, 0.95982145, 0.00004302, 0.500
mlfq, 96000, 0.96356508, 0.00005447, 0.500
mlfq, 97000, 0.96618603, 0.00004819, 0.500
mlfq, 98000, 0.97037726, 0.00005496, 0.500
mlfq, 99000, 0.97345838, 0.00005874, 0.500
mlfq, 100000, 0.97656968, 0.00006600, 0.500
rr, 0, 0.79924755, 0.05284704, 0
rr, 500, 0.67188747, 0.00657918, 0
rr, 1000, 0.70001814, 0.00338765, 0
rr, 1500, 0.68456185, 0.00316465, 0
rr, 2000, 0.68168599, 0.00236113, 0
rr, 2500, 0.69399267, 0.00197855, 0
rr, 3000, 0.68141558, 0.00136636, 0
rr, 3500, 0.67705056, 0.00147385, 0
rr, 4000, 0.67827615, 0.00133256, 0
rr, 4500, 0.67329392, 0.00124701, 0
rr, 5000, 0.68577515, 0.00105124, 0
rr, 5500, 0.66815578, 0.00094027, 0
rr, 6000, 0.65890890, 0.00089033, 0
rr, 6500, 0.67548323, 0.00083145, 0
rr, 7000, 0.66552315, 0.00077523, 0
rr, 7500, 0.66897252, 0.00080562, 0
rr, 8000, 0.67319808, 0.00067949, 0
rr, 8500, 0.67530138, 0.00066062, 0
rr, 9000, 0.67365358, 0.00061377, 0
rr, 9500, 0.66677839, 0.00055446, 0
rr, 10000, 0.68222768, 0.00060141, 0
rr, 10500, 0.67035660, 0.00054484, 0
rr, 11000, 0.67217633, 0.00052067, 0
rr, 11500, 0.69055357, 0.00054169, 0
rr, 12000, 0.67143251, 0.00048631, 0
rr, 12500, 0.68104508, 0.00054804, 0
rr, 13000, 0.68437926, 0.00046291, 0
rr, 13500, 0.69046117, 0.00048170, 0
rr, 14000, 0.70578633, 0.00045808, 0
rr, 14500, 0.69048514, 0.00045571, 0
rr, 15000, 0.69495713, 0.00046479, 0
rr, 15500, 0.66726045, 0.00039796, 0
rr, 16000, 0.68036571, 0.00036946, 0
rr, 16500, 0.68079777, 0.00037700, 0
rr, 17000, 0.67128891, 0.00038175, 0
rr, 17500, 0.66918962, 0.00036688, 0
rr, 18000, 0.67871194, 0.00034717, 0
rr, 18500, 0.67452204, 0.00039405, 0
rr, 19000, 0.68770615, 0.00036290, 0
rr, 19500, 0.68099729, 0.00032854, 0
rr, 20000, 0.69338741, 0.00031568, 0
mlfq, 15000, 1.44293035, 0.00001781, 1.000
mlfq, 16000, 1.07228663, 0.00003331, 0.750
mlfq, 17000, 1.07444204, 0.00004037, 0.750
mlfq, 18000, 1.07771555, 0.00003772, 0.750
mlfq, 19000, 1.07916879, 0.00002305, 0.750
mlfq, 20000, 1.08217135, 0.00003331, 0.750
mlfq, 21000, 1.08512597, 0.00004246, 0.750
mlfq, 22000, 1.08750492, 0.00004274, 0.750
mlfq, 23000, 1.08980300, 0.00004114, 0.750
mlfq, 24000, 1.09202702, 0.00004114, 0.750
mlfq, 25000, 1.09433596, 0.00002871, 0.750
mlfq, 26000, 1.09717249, 0.00002961, 0.750
mlfq, 27000, 1.10088751, 0.00004442, 0.750
mlfq, 28000, 1.10420666, 0.00003066, 0.750
mlfq, 29000, 1.10645255, 0.00002654, 0.750
mlfq, 30000, 1.10960625, 0.00003052, 0.750
mlfq, 31000, 1.11208343, 0.00002919, 0.750
mlfq, 32000, 1.11535653, 0.00005196, 0.750
mlfq, 81000, 1.23903873, 0.00005455, 0.750
mlfq, 82000, 1.24110348, 0.00004756, 0.750
mlfq, 83000, 0.92121567, 0.00005943, 0.500
mlfq, 84000, 0.92504781, 0.00006237, 0.500
mlfq, 85000, 0.92863452, 0.00006035, 0.500
mlfq, 86000, 0.93119111, 0.00005971, 0.500
mlfq, 87000, 0.93456726, 0.00005867, 0.500
mlfq, 88000, 0.93760162, 0.00005308, 0.500
mlfq, 89000, 0.94062810, 0.00004917, 0.500
mlfq, 90000, 0.94377721, 0.00005238, 0.500
mlfq, 91000, 0.94780508, 0.00005727, 0.500
mlfq, 92000, 0.95162900, 0.00005769, 0.500
mlfq, 93000, 0.95405418, 0.00005441, 0.500
mlfq, 94000, 0.95753867, 0.00004651, 0.500
mlfq, 95000, 0.96013027, 0.00005762, 0.500
mlfq, 96000, 0.96384001, 0.00005825, 0.500
mlfq, 97000, 0.96723023, 0.00005922, 0.500
mlfq, 98000, 0.97048492, 0.00006104, 0.500
mlfq, 99000, 0.97374937, 0.00005797, 0.500
mlfq, 100000, 0.97679029, 0.00005762, 0.500
rr, 0, 0.77724435, 0.04988753, 0
rr, 500, 0.67143733, 0.00645909, 0
rr, 1000, 0.69253653, 0.00347894, 0
rr, 1500, 0.67340682, 0.00314028, 0
rr, 2000, 0.70273694, 0.00232066, 0
rr, 2500, 0.67889933, 0.00197817, 0
rr, 3000, 0.67160835, 0.00167145, 0
rr, 3500, 0.67394124, 0.00145682, 0
rr, 4000, 0.68051189, 0.00128990, 0
rr, 4500, 0.67444466, 0.00121391, 0
rr, 5000, 0.66516558, 0.00106256, 0
rr, 5500, 0.67601305, 0.00099594, 0
rr, 6000, 0.66874936, 0.00097351, 0
rr, 6500, 0.68175405, 0.00083950, 0
rr, 7000, 0.66563439, 0.00081812, 0
rr, 7500, 0.68273789, 0.00072314, 0
rr, 8000, 0.67234813, 0.00075596, 0
rr, 8500, 0.66520129, 0.00067405, 0
rr, 9000, 0.67474419, 0.00067181, 0
rr, 9500, 0.66725151, 0.00059945, 0
rr, 10000, 0.68180298, 0.00058479, 0
rr, 10500, 0.68429951, 0.00059671, 0
rr, 11000, 0.67183828, 0.00051899, 0
rr, 11500, 0.69012589, 0.00050369, 0
rr, 12000, 0.67169668, 0.00049245, 0
rr, 12500, 0.68058688, 0.00049559, 0
rr, 13000, 0.68487721, 0.00048148, 0
rr, 13500, 0.70082826, 0.00047694, 0
rr, 14000, 0.67657001, 0.00040739, 0
rr, 14500, 0.69013588, 0.00045090, 0
rr, 15000, 0.69448186, 0.00040648, 0
rr, 15500, 0.66714223, 0.00038908, 0
rr, 16000, 0.68055514, 0.00038441, 0
rr, 16500, 0.68085195, 0.00036932, 0
rr, 17000, 0.67166607, 0.00044942, 0
rr, 17500, 0.66891868, 0.00036219, 0
rr, 18000, 0.67940684, 0.00040906, 0
rr, 18500, 0.67415443, 0.00027057, 0
rr, 19000, 0.68835926, 0.00033335, 0
rr, 19500, 0.68191750, 0.00032728, 0
rr, 20000, 0.69366946, 0.00033112, 0
mlfq, 15000, 1.44258980, 0.00001816, 1.000
mlfq, 16000, 1.07120626, 0.00002396, 0.750
mlfq, 17000, 1.07477832, 0.00002703, 0.750
mlfq, 18000, 1.07698917, 0.00002773, 0.750
mlfq, 19000, 1.07890523, 0.00002794, 0.750
mlfq, 20000, 1.08275532, 0.00003716, 0.750
mlfq, 21000, 1.08419015, 0.00004009, 0.750
mlfq, 22000, 1.08703053, 0.00002878, 0.750
mlfq, 23000, 1.08903143, 0.00003422, 0.750
mlfq, 24000, 1.09241154, 0.00003625, 0.750
mlfq, 25000, 1.09475188, 0.00007543, 0.750
mlfq, 26000, 1.09830878, 0.00005692, 0.750
